SampleID	Bd_load	PABD	species	indiv	prepost	Bd_exposure	indivID	time	orig_contam	observed_otus	chao1	shannon	faith_pd	dist_braycurtis	dist_unweighted_unifrac	dist_weighted_unifrac	disper_braycurtis	disper_unweighted_unifrac	disper_weighted_unifrac	inhibRich	percInhib	NMDS1_braycurtis	NMDS1_unweighted_unifrac	NMDS1_weighted_unifrac	NMDS2_braycurtis	NMDS2_unweighted_unifrac	NMDS2_weighted_unifrac	NMDS_stress_braycurtis	NMDS_stress_unweighted_unifrac	NMDS_stress_weighted_unifrac
1788.mck608Post.7Rapi.8	0	0	Rapi	8	Post	Control	Rapi_8	12	1	106	133.6	4.00413960504253	18.51061386965	0.3069	0.515329994967935	0.153898363421474	1.31176864549356	0.724390784889382	0.603759428257206	8	0.3416	-0.221656656389335	-0.340262378560865	-0.051295477603163	0.256566072944778	-0.646017454810377	0.0491588156028838	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck701Post.9Buma.4	0	0	Rhma	4	Post	Bd-exposed	Rhma_4	14	1	146	192.5	4.5401374860732	21.35489865512	0.1797	0.308046752908748	0.0866496871717937	1.18187606085543	0.611198068893358	0.563235373042859	11	0.319	-0.343157859932909	-0.65380593117265	0.0140533147979669	-0.0197475859045794	-0.194382561830289	0.0602251435450314	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck148Pre.2Osse.9	0	0	Osse	9	Pre	Control	Osse_9	3	0	96	115.090909090909	3.1445126138526	12.45431867646	NA	NA	NA	0.800055125913207	0.602356081644035	0.416306613762902	16	0.7732	0.621675990590232	0.330779177618636	0.110576063653897	-0.0549739319813971	0.283015377945692	-0.168738671288491	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck50Pre.2Raca.7	0	0	Raca	7	Pre	Control	Raca_7	2	0	58	58.5	4.64417821364037	10.23024395647	0.6398	0.640276541998323	0.357244059566214	1.34455132650264	1.2310929012819	1.04475679646446	7	0.2678	0.152275917674175	0.961619567218596	-0.0478882376779265	-0.174536614183704	0.0020660459405348	-0.0101657620698834	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck355Post.2Osse.4	0.666666666666667	1	Osse	4	Post	Bd-exposed	Osse_4	7	0	73	84.1428571428571	3.84755130051539	11.393461005662	0.4038	0.497264052935414	0.1936815828823	1.61095999928614	0.803400084354843	1.05025307759543	12	0.3301	0.262667783606759	0.572542520750904	-0.199594744041953	0.451563306607197	-0.468210140546413	-0.150082143063035	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck633Post.7Control.Mold1	0	0	not	NA	Post	Control	not applicable	12	0	136	149.142857142857	4.82059770148636	18.229814993342	0.9949	0.872091146008514	0.581682314497944	0.613205487581446	0.447244228492319	0.298342072854092	14	0.1325	-0.0998240164590031	-0.328779903212471	0.0244968282377562	0.230104621961219	-0.474054641565015	-0.0657761246489148	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck19Pre.1Buma.9	0	0	Rhma	9	Pre	Bd-exposed	Rhma_9	1	0	154	190.25	5.14104979705271	20.30536708578	NA	NA	NA	0.739588419866078	0.536507800249835	0.503944914336366	12	0.1285	-0.238718943908599	-0.517214863732146	-0.2416086469529	-0.480048177681725	-0.00251695139652474	-0.00555220653735474	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck213Pre.5Buma.1	0	0	Rhma	1	Pre	Control	Rhma_1	5	0	117	142.588235294118	3.44201898285729	17.82563600326	0.5022	0.404895937115832	0.174835531789509	1.14569007841786	0.678646147685646	0.840978171501088	10	0.1523	-0.382019375645169	-0.33923505469619	-0.0954632297612221	-0.220924419556241	0.00119429043482189	0.0264627530659465	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck511Post.5Bubo.8	0	0	Anbo	8	Post	Control	Anbo_8	10	0	63	82.5	2.99984629641736	10.28379347465	0.4241	0.480391730467204	0.18753341478171	1.14443072140694	0.756253631366407	0.92474806734008	11	0.7203	0.422908550158134	0.250886475067137	0.140363265933257	0.018522862498665	-0.372211331134669	-0.227801989910267	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck162Pre.4Buma.3	0	0	Rhma	3	Pre	Control	Rhma_3	4	0	120	160.6	4.04750946405025	17.21345100696	0.5831	0.478752163756387	0.315555848190019	0.771924688014927	0.624136862135921	0.594370663203241	12	0.1005	-0.293493917439227	-0.344736178884916	-0.312562407123717	-0.589479634038425	0.148058839762047	0.0405543388626816	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck610Post.7Rapi.10	0	0	Rapi	10	Post	Control	Rapi_10	12	1	87	96.7142857142857	2.65265970218945	15.25008805296	0.4961	0.561728541854634	0.233698353637819	2.23139782183724	0.701009700102402	1.20515239836473	8	0.0157	-0.286133653435018	-0.0110731991348265	0.216976011050174	0.575365460555616	-0.263676531020384	-0.0761670816679007	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck52Pre.2Raca.9	0	0	Raca	9	Pre	Control	Raca_9	2	0	99	124.375	3.07035817544641	16.47109382977	0.658	0.576082496800083	0.403584778030819	0.927381538310958	0.643260975012815	0.937161673709224	11	0.0633	0.275157045468161	-0.0931275730807716	0.294754297501998	-0.542682947492033	0.53171952128608	0.281315378251671	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck564Post.6Bubo.8	0	0	Anbo	8	Post	Control	Anbo_8	11	0	79	100.375	3.12602153220657	13.56813105521	0.3602	0.529690232107581	0.0868814724710912	1.40095929876638	0.740331600442285	0.980861425253099	10	0.5059	0.465189935673947	0.285779436895224	0.151854758211604	0.139717971104167	0.0960920825607989	-0.254865106136619	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck626Post.7Osse.4	0	0	Osse	4	Post	Bd-exposed	Osse_4	12	0	99	109.111111111111	3.97682833117277	16.663622872652	0.3308	0.440908120492069	0.151561851844021	1.77074683455845	0.847207284894701	1.29006646911018	12	0.3626	0.195035467957152	0.332238603001656	-0.00812981470270277	0.536821718299472	0.173603586887462	-0.100539349169587	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck771Post.10Buma.9	0	0	Rhma	9	Post	Bd-exposed	Rhma_9	16	0	115	131.5	3.12965777261819	17.36243977596	NA	NA	NA	1.80311401378282	0.764654642792387	1.2480850860743	10	0.4691	-0.389023329906411	-0.548457356409322	-0.0861131546177645	-0.112995579645834	-0.377210007707203	0.038966148815084	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck58Pre.2Buma.5	0	0	Rhma	5	Pre	Control	Rhma_5	2	0	140	163.1	4.71898567708312	18.87269647287	0.4082	0.39712106698188	0.294782722712231	0.802900919805673	0.606903469270778	0.577005571981965	11	0.0957	-0.320127810541008	-0.305817022699839	-0.381512501776232	-0.387081542034946	-0.0611848259763464	-0.0183420109557458	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck604Post.7Rapi.4	0	0	Rapi	4	Post	Control	Rapi_4	12	0	66	77.375	2.60383539675318	11.27900374139	0.3871	0.547664332299285	0.150804633239259	1.36439172355303	0.813251165129709	1.43742049569627	8	0.482	-0.174663984781135	0.134133275653448	-0.23535283048794	0.371594774291793	-0.479213467942601	-0.0356315533133578	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck392Post.3Rapi.10	0	0	Rapi	10	Post	Control	Rapi_10	8	1	48	53.25	1.96850811091497	8.438645166853	0.6831	0.586790011267709	0.468304817922754	1.86778706155172	0.947956783685013	1.29328365184821	4	0.0223	-0.32233339972171	0.943605907810668	0.282801853545743	0.582383002736068	-0.297542656714831	-0.216081877336668	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck338Post.2Rapi.9	0	0	Rapi	9	Post	Bd-exposed	Rapi_9	7	1	99	110.333333333333	3.02020322596876	15.53312217638	0.7136	0.507845206231332	0.237196634740297	1.354159963727	0.664292293481435	0.696911787714888	12	0.2045	-0.101084994036745	-0.0018805814998873	0.118211709643051	0.313295437023419	0.0571021994473174	-0.0735438894357796	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck328Post.2Buma.10	3	1	Rhma	10	Post	Control	Rhma_10	7	1	88	118	3.96973109556015	12.68057690483	0.5114	0.426190890951803	0.369677300252144	0.961683583209609	0.611432046496134	0.469526558150496	9	0.2088	-0.392020676843002	-0.251568976984697	-0.0483038143836923	-0.481133597425351	-0.228609160953376	0.0286735391561208	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck331Post.2Rapi.2	0	0	Rapi	2	Post	Bd-exposed	Rapi_2	7	1	66	92.25	2.93076282589519	12.30911935321	0.552	0.464467367478212	0.249311803484237	1.72431595684427	0.783315178905201	0.974491519653617	10	0.3395	-0.205365282055176	0.232190217442186	0.168644112312916	0.261485651609958	-0.113804109754884	-0.0382711026081956	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck664Post.8Rapi.8	0	0	Rapi	8	Post	Control	Rapi_8	13	1	90	102	3.07981347946727	13.2635224403	0.4252	0.500560254939946	0.297343206821062	1.08642483459487	0.691371574991089	0.540379795405694	11	0.4604	-0.24648534805354	-0.0508957503335558	0.148682961979799	0.282232084994693	-0.297801070979887	-0.0303153435207319	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck558Post.6Bubo.2	3	1	Anbo	2	Post	Bd-exposed	Anbo_2	11	0	106	108.25	4.68688455551986	18.06136270233	0.5522	0.583934510118718	0.465545697711417	2.81579917479922	1.2444351959518	1.55922922949154	10	0.3939	-0.268810147519194	0.0624327990843249	0.0620093623757479	0.102937668555705	0.441173277505618	0.159216992575865	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck613Post.7Bubo.1	0	0	Anbo	1	Post	Bd-exposed	Anbo_1	12	0	61	70	2.80235357484049	9.32882383608	0.4179	0.497576876249899	0.325586234887376	1.72524791795123	0.743401709871387	0.969565692880208	8	0.5264	0.458529080626845	0.33773706185085	-0.144373103433966	0.23835047548351	-0.27125229630106	-0.19216052311459	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck704Post.9Buma.7	0	0	Rhma	7	Post	Control	Rhma_7	14	1	92	111.25	3.34035858019056	14.58400615166	0.414	0.347711340163352	0.337132778835664	1.08537438222338	0.679753709614409	0.717059009787209	5	0.2723	-0.485908672200281	-0.405369057941889	0.0925359632955293	-0.176968670145432	-0.158858187828051	0.0804135006924117	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck192Pre.4Bubo.10	0	0	Anbo	10	Pre	Control	Anbo_10	4	0	83	104.375	3.88862066462049	12.59297621491	0.5019	0.43973563457093	0.304532007003482	0.886062505921562	0.796270585256484	0.799748960434334	10	0.4441	0.350395251378487	0.250967134428952	-0.129692360883963	-0.0262922634187971	-0.00480188528709264	-0.0660075453665413	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck407Post.3Osse.3	0	0	Osse	3	Post	Bd-exposed	Osse_3	8	0	70	85.3	3.00240724101445	10.62227368991	0.691	0.471900639328721	0.27966465323454	1.5537302580564	0.770417073368792	0.966624119343538	11	0.1307	-0.00390284625901294	0.440117902976566	0.148195146904176	0.483897852946981	-0.0478849095025037	-0.167201612218728	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck647Post.8Buma.2	0	0	Rhma	2	Post	Bd-exposed	Rhma_2	13	0	124	142.071428571429	4.6290036278924	16.55408219392	0.6243	0.359996941013969	0.401043458950421	0.990491116017247	0.695957625209659	1.236497745066	8	0.2263	-0.385518197213798	-0.51781519858561	-0.138740204038694	-0.130206417691979	-0.265735270395231	0.0442130572326236	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck23Pre.1Rapi.2	0	0	Rapi	2	Pre	Bd-exposed	Rapi_2	1	1	76	153	4.32679328334894	11.26844944496	NA	NA	NA	1.02834239536196	0.67353937645328	1.35904559280157	11	0.2129	0.0721710963334395	0.243094779865077	0.0671966223757612	-0.333395087865945	-0.142188309955035	0.275719608487885	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck738Post.9Osse.9	0	0	Osse	9	Post	Control	Osse_9	14	0	129	176.25	5.03530687943278	20.01708398921	0.5634	0.668712817473203	0.22312689741163	1.18105756233791	0.738687194681369	0.733045767889226	11	0.1819	0.256981006193845	-0.579378725300001	0.264845674640626	0.489678636373415	-0.402984433774877	-0.114518028954488	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck304Post.1Osse.6	0	0	Osse	6	Post	Bd-exposed	Osse_6	6	0	108	142.5	4.25144830691459	17.182832341752	0.4345	0.550456190315799	0.25264727718028	1.28903206860807	0.735098351196207	0.658762149137491	19	0.4824	0.456954153762907	0.0763054694471515	-0.118278534611851	-0.088842854325681	0.168925802488357	-0.121093562313016	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck257Post.1Raca.2	0	0	Raca	2	Post	Bd-exposed	Raca_2	6	0	64	65	2.87268309153564	9.28946531332	0.7573	0.542123821357491	0.362712247717468	1.36819643526387	1.14990532566739	1.11404226790402	10	0.7225	0.273784420036876	0.349864896793012	0.17701994991726	-0.286895062883554	-0.426533961319271	-0.00744014157205839	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck172Pre.4Rapi.2	0	0	Rapi	2	Pre	Bd-exposed	Rapi_2	4	1	70	100	3.20389758223841	11.797143470186	0.6291	0.610688859192645	0.484214360486289	1.12110794531183	0.856893378903518	2.20942516848206	9	0.553	-0.215403161394304	0.874698373138481	-0.440161486406779	0.206095613935919	-0.0547372536529291	0.00636587101019973	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck492Post.5Rapi.1	0	0	Rapi	1	Post	Bd-exposed	Rapi_1	10	1	68	71.6	3.52200433123503	11.32892643064	0.6157	0.5914106230753	0.230648629386461	1.1361485910009	0.777583172674299	0.540526150753683	13	0.4246	-0.0974502880739978	0.123957851133105	0.155458313138367	0.211487238122143	-0.185909238439475	-0.049041794236191	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck380Post.3Buma.9	0	0	Rhma	9	Post	Bd-exposed	Rhma_9	8	0	100	122.95652173913	2.57232362737177	16.696047194	0.4934	0.490374729975551	0.313577017838655	1.52354353495152	0.842863557837898	1.07656888365363	6	0.2483	-0.395095008280654	-0.635844623571802	-0.307786632389773	-0.01348901142883	0.057630803008821	0.054213113872851	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck188Pre.4Bubo.6	0	0	Anbo	6	Pre	Bd-exposed	Anbo_6	4	0	48	55.5	3.06249995648451	8.73828984986	0.3728	0.521824341245275	0.126752210703247	1.20836288688456	0.775165990198664	0.974910790607175	8	0.4527	0.498160442850249	0.655018278656304	-0.0696315352718146	0.050805917868042	-0.215043480926135	-0.120050373532775	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck406Post.3Osse.2	0	0	Osse	2	Post	Bd-exposed	Osse_2	8	0	124	144	4.5955430925554	20.12525083293	0.8154	0.643715524262512	0.457479218959857	0.820273417099445	0.781135343770528	0.862862457733509	13	0.2558	0.194166318673536	0.238820040392235	0.226000678486921	0.356420482435602	0.6588246443317	-0.214653860608227	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck594Post.7Buma.5	0	0	Rhma	5	Post	Control	Rhma_5	12	0	160	200.071428571429	4.81798391137064	19.97347182167	0.4493	0.270439462339621	0.192045128237504	0.954000796818629	0.708043227721857	0.64725441006571	10	0.171	-0.275541146037117	-0.454263947344427	0.0583041421465281	-0.0436871289060125	-0.0811076560770787	0.0238937093170353	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck469Post.4Osse.9	0	0	Osse	9	Post	Control	Osse_9	9	0	109	122.125	4.74264707868938	15.66602471509	0.4277	0.535685672529397	0.179878331525851	1.12195451955532	0.816622695496014	0.872078535655284	12	0.2887	0.0699300710799348	-0.0587532131216637	0.070493935362556	0.377616470331648	-0.671349798278986	-0.120417218795237	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck358Post.2Osse.7	0	0	Osse	7	Post	Control	Osse_7	7	0	192	219.038461538462	4.47314493888273	26.197339274106	0.5086	0.614432621175837	0.281042689134191	1.18106031399755	1.33479687130814	0.66913128004346	12	0.1611	0.126694233663624	-0.27374030186497	0.102030162274912	0.469393956764021	0.917092316086028	-0.044305815826911	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck409Post.3Osse.5	0	0	Osse	5	Post	Bd-exposed	Osse_5	8	0	79	82.75	4.09212832663064	11.21634002129	0.5776	0.71705540572366	0.256432960310243	1.42817329368673	0.822304216037706	1.0244730558153	15	0.2333	0.309408786940276	0.728395369476389	-0.16509504783938	0.25894841085261	0.162261328914216	-0.0799439964199385	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck790Post.11Bubo.6	0	0	Anbo	6	Post	Bd-exposed	Anbo_6	16	0	47	56	3.23548983709078	9.16683631934	0.3601	0.502121979929149	0.162342178747832	1.32675804008824	0.859561465685935	0.523586297230051	5	0.0267	-0.106222239431114	0.538252563464664	0.16946144457944	0.511150976421489	-0.413155054781728	-0.118508802300432	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck305Post.1Osse.7	0	0	Osse	7	Post	Control	Osse_7	6	0	90	99	4.67556056672687	14.51215254391	0.3442	0.620487696868432	0.184008599414753	1.35318163004823	0.664434090693024	0.829250846630979	16	0.3471	0.248502129082281	0.185254657545515	-0.0495725413612796	0.191085904955288	0.047770814184955	-0.125015197454133	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck218Pre.5Buma.6	0	0	Rhma	6	Pre	Bd-exposed	Rhma_6	5	1	132	153.083333333333	4.64079370648838	15.32944757171	0.3922	0.367119375536021	0.157537072806765	1.23158457996327	0.715913518786946	0.816509467143889	15	0.0829	-0.256943389967511	-0.337924633743118	-0.266101974009203	-0.461810203743371	-0.297584116998307	0.0294642715816535	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck9Pre.1Raca.9	0	0	Raca	9	Pre	Control	Raca_9	1	0	126	137.176470588235	3.64021942023101	18.61227109035	NA	NA	NA	0.769694285551008	0.703203854363014	0.705635734436367	15	0.1355	0.220446930303351	-0.234556290275973	0.0551931368223658	-0.347440355979767	0.209448976032518	0.0544642385743649	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck231Pre.5Rapi.8	0	0	Rapi	8	Pre	Control	Rapi_8	5	1	59	59.25	3.71066458913367	9.51186913586	0.4404	0.583801715199135	0.224706416116188	1.09291648280876	0.72448101601851	1.10634117331454	12	0.4289	-0.161002958882437	0.394335270102286	-0.164844615688468	0.181281918343678	0.288192290763393	0.00173958329082518	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck595Post.7Buma.6	0	0	Rhma	6	Post	Bd-exposed	Rhma_6	12	1	148	157.5625	5.20267065988424	20.50270988807	0.4297	0.346213762182051	0.204657046810782	0.910001080101076	0.642690634467276	0.649360009817854	10	0.1543	-0.466470616702653	-0.573120224786089	-0.108634515662242	-0.158227322438885	-0.186074117043145	0.166443236200942	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck646Post.8Buma.1	0	0	Rhma	1	Post	Control	Rhma_1	13	0	136	148.352941176471	4.91081915644037	19.84835552318	0.5548	0.307635593172103	0.243860481168945	1.38736302812861	0.621024594866225	0.924096434428294	12	0.2968	-0.148678820572839	-0.502945668166254	-0.0815398486377954	-0.0924315617930897	-0.0687040358831961	0.0130484582649204	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck82Pre.2Bubo.6	0	0	Anbo	6	Pre	Bd-exposed	Anbo_6	2	0	59	85	3.65492660414434	9.13519240284	0.4839	0.378751479209437	0.208299222806955	0.82902478786155	0.640494460319725	1.2829134360385	12	0.5122	0.43788944025148	0.552391359596421	-0.0495749998541151	-0.0732023307676357	-0.240921764821337	-0.130079964264223	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck308Post.1Osse.10	0	0	Osse	10	Post	Control	Osse_10	6	0	74	80.4285714285714	4.35763475566469	9.91338782333	0.9201	0.699079757047207	0.272757679950601	1.25652748314551	0.644241001440361	0.793204017407347	15	0.2529	0.37110341896986	0.5940972711108	-0.0236712293583835	0.315409029141642	-0.0850046173346817	-0.104524951461847	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck323Post.2Buma.5	0	0	Rhma	5	Post	Control	Rhma_5	7	0	137	174.8	4.72203319932178	17.42268932384	0.4462	0.317293608828943	0.232240324530405	1.73352731227307	0.881835245230597	0.645630293750907	15	0.4563	-0.119379271240812	-0.262970103766269	-0.156112396927585	-0.046938901849443	-0.0179047860961432	-0.00879192882578987	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck6Pre.1Raca.6	0	0	Raca	6	Pre	Bd-exposed	Raca_6	1	0	112	127.111111111111	4.06577892008768	16.70080387244	NA	NA	NA	1.49843248203243	0.600353067505314	1.26854734573504	14	0.1464	0.282121326032263	-0.122787757818087	0.0738195837841644	-0.422959614529979	0.474802171093909	0.31726122530599	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck807Post.10Control.Mold	0	0	not	NA	Post	Control	not applicable	16	0	113	140.272727272727	3.71020405703629	14.46250685062	NA	NA	NA	0.893557932586852	0.775539156403406	0.573972176634546	17	0.2463	0.409160068005037	-0.170908450790424	0.238524066685436	0.521973098677142	-0.461096982510384	-0.224341275191819	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck470Post.4Osse.10	0	0	Osse	10	Post	Control	Osse_10	9	0	101	114.125	4.62037378558763	14.75633558967	0.2433	0.411075441890369	0.111434774037069	1.12702256782864	0.753525886866126	0.792726156300607	13	0.2099	0.0884339960550217	0.133800027240664	0.0661024641025899	0.460628025567967	-0.415636933034794	-0.163472481802606	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck479Post.5Raca.9	0	0	Raca	9	Post	Control	Raca_9	10	0	92	106.615384615385	2.93791059432447	16.30091576034	0.6684	0.548261493469528	0.4326355385643	1.64130024702977	0.952872747046084	1.36855033653822	11	0.2496	0.0772298448007892	-0.122475416463247	0.137202611183859	-0.475594186574008	0.352632788639054	0.451390460735448	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck54Pre.2Buma.1	0	0	Rhma	1	Pre	Control	Rhma_1	2	0	140	196.1	4.17107105115147	19.76806815587	0.3545	0.334553366946634	0.195840008677198	1.0777921897553	0.552570158689883	0.520859520368878	11	0.0664	-0.376360783623235	-0.60285714249203	-0.362546181709964	-0.428828174791121	-0.0473771302589739	0.0470052688169522	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck325Post.2Buma.7	0	0	Rhma	7	Post	Control	Rhma_7	7	1	113	120.5	3.85997942311824	14.8530545888	0.2898	0.400100244050054	0.221964936628578	1.58484480359674	0.686912239421966	0.801825362461713	10	0.1872	-0.321444022940232	-0.334405800102926	-0.13253198302312	-0.343659264579229	-0.064428123804635	0.0339383555274505	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck645Post.8Raca.10	0	0	Raca	10	Post	Control	Raca_10	13	0	140	175	3.65209479537296	21.29965911672	NA	NA	NA	0.828006175626124	0.719789967459727	0.57599950589203	16	0.5808	-0.299853465189377	-0.540785785912624	0.133055978652133	0.0153648442666401	0.292774324583967	0.163947047581411	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck520Post.5Osse.7	0	0	Osse	7	Post	Control	Osse_7	10	0	198	221.8	5.14067950752702	27.42940125886	0.5042	0.517232557453159	0.341141017533539	1.13813286435002	1.2556190017221	0.989612881609195	14	0.1903	0.103095082989475	-0.713339227403739	-0.268934220875188	0.535157255931748	0.792515476021123	0.22713749235676	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck90Pre.1Osse.4	0	0	Osse	4	Pre	Bd-exposed	Osse_4	2	0	52	55.75	3.40451457403433	8.06967468248	NA	NA	NA	1.0097570530052	0.914355144086972	0.960338895281896	10	0.611	0.722253825852247	0.923963096494953	0.323795591450511	-0.148313179615581	0.998020341107409	-0.2549964754784	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck293Post.1Bubo.5	0	0	Anbo	5	Post	Bd-exposed	Anbo_5	6	0	58	62.5	3.22979952458724	9.61025969638	0.4427	0.421391191706235	0.240822240286074	0.512159464815401	0.656615621131927	0.349848983622562	12	0.5438	0.340885866963085	0.475130819881856	-0.0215187172121125	0.00138671354691621	-0.239282846278785	-0.166280471110435	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck130Pre.3Bubo.1	0	0	Anbo	1	Pre	Bd-exposed	Anbo_1	3	0	68	81.2	3.01590054042042	9.19473845831	NA	NA	NA	1.00275226088002	0.824142360109307	0.67782946089868	7	0.7052	0.477448129518074	0.33174243421373	0.0910397414820916	-0.142252587609733	-0.192852330851557	-0.170623938173474	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck287Post.1Rapi.11	0	0	Rapi	11	Post	Control	Rapi_11	6	1	118	131.153846153846	3.85835664796643	18.13093998139	NA	NA	NA	1.3058492532799	0.981835153464606	0.678536902947042	17	0.4323	-0.187702314899169	0.0588454707315237	0.106454744810143	0.113372451343549	0.57185772890519	0.092702746522022	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck309Post.2Raca.1	0	0	Raca	1	Post	Bd-exposed	Raca_1	7	0	161	200.176470588235	4.9101196952154	24.92202624479	0.5231	0.540442313735524	0.366811137753982	1.5094560016443	0.877588141151568	0.750828263383363	8	0.1085	0.0815017016461038	-0.434531189198983	-0.0509495750027247	-0.34410105294262	0.622266181287321	0.190324328939025	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck761Post.10Raca.9	0	0	Raca	9	Post	Control	Raca_9	16	0	193	203.04347826087	5.534695754783	25.57334384083	NA	NA	NA	0.909177919949367	0.593826383732831	0.661950666302286	20	0.2892	0.00108114086061896	-0.525542092513772	-0.0214157216386952	-0.139566562325977	0.140804257644749	0.209113538907815	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck740Post.9Control.Cricket	0	0	not	NA	Post	Control	not applicable	14	0	280	321.129032258065	5.83544747675813	32.306356195	NA	NA	NA	1.05701029533512	0.946964466608703	0.623031257742577	19	0.1865	0.556295235913924	-0.439348369664377	0.428606291510929	-0.485182793277127	1.72140792430308	0.151868328109889	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck118Pre.3Rapi.1	0	0	Rapi	1	Pre	Bd-exposed	Rapi_1	3	1	59	70.1428571428571	3.25425030000198	9.89834575762	0.759	0.633471407199841	0.470298586400232	1.57006314912216	0.656480811142527	0.834948565404669	10	0.7816	-0.434066659789747	0.373228484140961	0.192358853584424	-0.159851117915127	-0.199064662075677	-0.0951425803366556	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck157Pre.4Raca.8	0	0	Raca	8	Pre	Control	Raca_8	4	0	133	193.2	3.69876989666624	23.33864956357	0.6399	0.507900308732003	0.316732120372433	0.942173835235551	0.56380475551084	0.75099455735621	3	0.0129	0.218048309452934	-0.434556110334232	0.0169455990285829	-0.5557573537915	0.628965519465865	0.0767661449801523	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck718Post.9Rapi.10	0	0	Rapi	10	Post	Control	Rapi_10	14	1	88	130.166666666667	3.77679027426037	15.7404483105	0.4118	0.452577656547574	0.257149596708506	1.00100710965519	0.802592264197023	0.60208259709184	10	0.2741	-0.364635713193286	-0.351471094259265	0.0333208090551296	0.244282903668202	-0.530240342878997	0.0669978523200896	28.2435767413032	22.4601025692088	18.6125584250713
1788.mck662Post.8Rapi.6	0	0	Rapi	6	Post	Control	Rapi_6	13	0	107	165.666666666667	3.52832314293503	18.153422396082	0.4401	0.524040006846008	0.227275609963609	1.53992249566433	0.91176828739932	1.01430229942078	11	0.366	-0.151582514988496	-0.171358710359868	-0.0296193632105498	0.235256184018403	0.247351688532943	0.00684150378199374	28.2435767413032	22.4601025692088	18.6125584250713
